property_id,city,price,month,year,surface_total,surface_covered,rooms,bathrooms,property_type,operation_type,title,description,property_type2,parqueadero,piso_info,piso_numerico,pent_house,UPL,CODIGO_UPL,distancia_bus,estrato,codigo_man,lat,lon,pmt2,band,estrato_closest,min_distance,ciclovia_near,distancia_parque,distancia_cc,bedrooms
4324d2c1361f13de25dd0db8,Bogotá D.C,5.4e+08,5,2019,57,57,1,2,Apartamento,Venta,apartamento en en bogota chico,excelente apartamento en exclusivo edificio a pocas cuadras del parque de la 93 para o amoblado una alcoba con vestier y bao sala comedor con balcn muy iluminado cocina abierta y zona de lavandera independiente en piso quinto el edificio cuenta con restaurante bar gimnasio dos salas de juntas y terraza con pista para correr,0,0,en piso 5,5,0,Chapinero,UPL24,1001.44557825962,6,00830724,4.676,-74.05,9473684.21052632,<100,6,0,230.966161284179,142.566855938893,429.896467779607,1
beab2197c115e05b0b5ab409,Bogotá D.C,6.3e+08,5,2019,69,69,1,2,Apartamento,Venta,apartamento en en bogota el chic,pads presenta este hermoso apartamento ubicado en un sector que te permite fcil acceso a zonas verdes como el parque de la 93 famoso por la variedad de restaurantes y bares alrededor y el parque del virrey perfecto para entrenar y pasear a tu mascota visita nuestra pgina web para mayor informacin cdigo 3405,0,0,"",,0,Chapinero,UPL24,415.746818021621,6,00830705,4.678,-74.056,9130434.7826087,<100,6,0,462.173998743701,73.2663215107558,632.95513810687,1
fe9fb8af72cb0543fd0ec2d3,Bogotá D.C,6.18e+08,5,2019,59,59,1,2,Apartamento,Venta,apartamento en en bogota la cabrera,te presentamos en un exquisito apartamento ideal para solteros o jvenes parejas que deseen vivir con estilo en una de las mejores ubicaciones de bogot en chic donde tienes a pocos pasos todo lo que necesitas restaurantes supermercados y centros comerciales tambin te encontrars cercano a zonas verdes como el parque del virrey y de la 93 visita nuestra pgina web para mayor informacin cdigo 3432,0,0,"",,0,Chapinero,UPL24,1395.64678880197,6,00830850,4.671,-74.047,10474576.2711864,<100,6,0,291.166942149702,138.140600413788,820.949854520282,1
062949652007f2a1fd56485f,Bogotá D.C,4.4e+08,5,2019,67,67,2,2,Apartamento,Venta,apartamento en en bogota chapinero alto,en patricia muoz lindo apartamento exterior moderno amplios espacios excelente estado duplex dos habitaciones dos baos buen edificio bien ubicado,0,0,"",,0,Chapinero,UPL24,995.779931523777,2,"",4.647,-74.056,6567164.17910448,<100,2,110.955994130902,419.008185050237,315.86172629272,1148.73895358795,2
98075ac1d5f91aa64e578448,Bogotá D.C,7.7e+08,5,2019,154,154,3,3,Apartamento,Venta,apartamento en en bogota chico reservado,apartamento para en chico reservado de 154 m2 semi duplex dcimo piso muy iluminado sala comedor independiente y estar de alcobas cocina cerrada zona de lavandera alcoba y bao de servicio tres alcobas principal con bao y vestier dos garajes y depsito,0,0,dcimo piso muy,,0,Chapinero,UPL24,484.344758300762,6,00830163,4.68,-74.042,5e+06,100-200,6,0,324.164147494252,50.0303436523098,952.069069880967,3
4c6109d81cc4c5a93ac1e6c7,Bogotá D.C,1.2e+09,5,2019,168,168,3,3,Apartamento,Venta,apartamento en en bogota el refugio,pads presenta en un amplio apartamento ideal para familias que deseen vivir en un sitio exclusivo y muy ado en el refugio bogot visita nuestra pgina web para mayor informacin cdigo 3337,0,0,"",,0,Chapinero,UPL24,1543.24777645419,6,00830201,4.67,-74.041,7142857.14285714,100-200,6,0,354.209139521481,375.818109320955,1389.36581504075,3
1820f84be61e54fe31ed9915,Bogotá D.C,1.6e+09,5,2019,202,202,3,5,Apartamento,Venta,apartamento en en bogota chic reservado,pads presenta este hermoso apartamento con posibilidad de o en chic reservado bogot est muy bien ubicado ya que estaras prximo al parque de la 93 una zona muy comercial lo que implica acceso a excelentes restaurantes cafs y bancos visita nuestra pgina web para mayor informacin cdigo 3322,0,0,"",,0,Chapinero,UPL24,771.251370211279,6,00830107,4.677,-74.042,7920792.07920792,200-300,6,0,185.666418574176,83.8448952335101,1002.22937506869,3
983a22a8bd91f9f1ad6c57a3,Bogotá D.C,9.38e+08,6,2019,108,,2,4,Apartamento,Venta,apto chico infinity,se vende apartamento ubicado en el bario chico conjunto residencial infiniti segundo piso con terraza exclusiva consta de sala comedor pisos en madera laminada cocina integral con estufa y horno pisos en ceramica zona de ropas cuarto y bano de servicio hall de alcobas dos habitaciones con closeth bano auxiliar una habitacion principal con bano privado y closet cuenta con dos parqueaderos cubiertos y deposito,0,0,2 piso con,2,0,Chapinero,UPL24,358.669855006088,6,00830144,4.6810002327,-74.0469970703,8685185.18518519,100-200,6,0,269.732838777251,59.8981253022871,419.093376382329,2
5d95b37ee882b5159891d128,Bogotá D.C,1.2e+09,7,2019,195,195,3,3,Apartamento,Venta,apartamento en en bogota rosales,lindo apartamento remodelado para en rosales de 1955 mts en piso cuarto muy iluminado tres alcobas tres baos sala con chimenea y comedor independiente estar de tv cocina cerrada con zona de lavandera alcoba y bao de servicio dos garajes independientes y dos depsitos,0,0,en piso 4,4,0,Chapinero,UPL24,1471.71720396287,6,00830404,4.663,-74.048,6153846.15384615,100-200,6,0,67.7656268178227,280.731838927994,712.897439561976,3
56d042acbb74e73a71e1b0eb,Bogotá D.C,938913000,6,2019,108,108,2,3,Apartamento,Venta,apartamento en en bogota chico,espectacular apartamento segundo piso 10827 metros cuadrados mas 12 metros de terraza dos alcobas tres baos estudio cuarto y bao de servicio modernos acabados exterior garage doble para estrenar edificio con terraza bbq gimnasio ubicado en exclusivo sector de chico para mayor informacion comunicarse con claudia sarmiento,0,0,2 piso 10827,2,0,Chapinero,UPL24,1007.58288509385,6,00830751,4.675,-74.05,8693638.88888889,100-200,6,0,281.728752838391,36.4651894448304,540.06652998275,2
f81f94eaec7778cae100dd81,Bogotá D.C,973728000,6,2019,108,108,2,3,Apartamento,Venta,apartamento en en bogota chico,espectacular apartamento sexto piso 108 metros cuadrados dos alcobas tres baos estudio cuarto y bao de servicio modernos acabados exterior garage doble para estrenar edificio con terraza bbq gimnasio ubicado en exclusivo sector de chico para mayor informacion comunicarse con claudia sarmiento,0,0,6 piso 108,6,0,Chapinero,UPL24,1007.58288509385,6,00830751,4.675,-74.05,9016000,100-200,6,0,281.728752838391,36.4651894448304,540.06652998275,2
070255ddce8080869662861a,Bogotá D.C,652939000,6,2019,69,69,2,2,Apartamento,Venta,apartamento en en bogota chico,oportunidad hermoso cuarto piso dos alcobas dos baos 695 metros exterior edificio con terraza bbq gimnasio garaje doble para estrenar exclusivo sector de chico faciles vias de acceso para mayor informacion comunicarse con claudia sarmiento,0,1,4 piso 2,4,0,Chapinero,UPL24,609.912293064897,6,00830709,4.678,-74.054,9462884.05797101,<100,6,0,264.968718479645,171.709216429925,428.862770611856,2
0660f93f4338df62cf7f2b0b,Bogotá D.C,1.2e+09,6,2019,222,222,3,4,Apartamento,Venta,apartamento en en bogota quinta camacho,excelente apartamento remodelado de tres niveles 3 alcobas alcoba y bao de servicio tres baos sala y comedor chimenea iluminacin natural pisos en madera terraza con jacuzzi en la que se puede aprovechar la vista a la ciudad mientras se disfruta de esta magnifica zona adicional encontramos otra terraza con jardines muy bien conservados el apartamento cuenta con dos amplios y cmodos parqueaderos fciles y verstiles zonas de acceso como los son la cra sptima av novena cra once entre otras informes miguel lopez p,0,0,"",,0,Chapinero,UPL24,678.503530780508,4,00820128,4.654,-74.057,5405405.4054054,200-300,4,0,104.97612948142,254.463800708573,363.390660029153,3
39500cbecc3d6df5403b1fe5,Bogotá D.C,1.55e+09,6,2019,210,210,3,3,Apartamento,Venta,apartamento en en bogota chico reservado,vendemos apto completamente exterior de 210m2 en piso 6o con vista a los cerros amplia sala con dos ambientes con chimenea a gas comedor independiente 2 alcobas con posibilidad de 3 principal con bao privado y vestier 3 baos estar de alcobas amplia cocina cerrada mixta comedor auxiliar zona de lavandera independiente cuarto y bao de servicio 2 parqueaderos independientes cubiertos y depsito muy amplio edificio 30 aos estrato 6 saln comunal sauna cuarto de masajes billar gimnasio planta elctrca de suplencia total cctv vigilancia 24 hrs citfonos dos ascensores 22 parqueaderos de visitantes 12 pisos 23 apartamentos,0,0,en piso 6o,6,0,Chapinero,UPL24,718.295974733214,6,00830101,4.679,-74.04,7380952.38095238,200-300,6,0,82.8243745083938,220.334529151989,1177.05976817211,3
390fc6808cfa2118f1fdba88,Bogotá D.C,9.9e+08,6,2019,187,187,3,3,Apartamento,Venta,apartamento en en bogota chico,excelente oportunidad apartamento ubicado en el exclusivo sector de chico 187m2 cuenta con 3 habitaciones 3 baos sala comedor cocina integral con instalacin a gas zona de lavandera independiente estudio y 2 parqueaderos cubiertos el edificio cuenta con sala de reuniones muy buena ubicacin cerca de la autopista y av carrera 19,0,0,"",,0,Chapinero,UPL24,235.710779295696,6,00831512,4.682,-74.056,5294117.64705882,100-200,6,0,666.681723917868,152.358758686085,646.763681487184,3
566d5e63818d2e165eb53b5b,Bogotá D.C,5.65e+08,6,2019,91,91,3,3,Apartamento,Venta,apartamento en en bogota chapinero alto,vendemos apartamento estratgicamente ubicado abajo de la circunvalar vecino a la zona g cuenta con 9134m23 alcobas la principal con bao privado y vestier tres baos sala comedor con balcn cocina integral abierta a gas natural zona de lavandera independiente dos parqueaderos cubiertos y depsito el edificio cuenta con vigilancia 24 horas cctv planta elctrica caldera citfonos saln comunal gym y parqueaderos de visitantes 8,0,0,"",,0,Chapinero,UPL24,995.779931523777,2,"",4.647,-74.056,6208791.20879121,<100,2,110.955994130902,419.008185050237,315.86172629272,1148.73895358795,3
04b980c585b9c04863d839a5,Bogotá D.C,6.7e+08,7,2019,98,98,2,2,Apartamento,Venta,apartamento en en bogota chico reservado,apartamento exterior dos alcobas dos baos balcn en la alcoba principal sala comedor chimenea cocina abierta lavandera separada dos garajes deposito y portera 24 horas,0,0,"",,0,Chapinero,UPL24,383.193961321215,6,00830126,4.68,-74.044,6836734.69387755,<100,6,0,503.26018942162,80.2956791533443,730.483210920189,2
45ffca9b4b6f737d014f1fd0,Bogotá D.C,4.89e+08,7,2019,55,55,1,2,Apartamento,Venta,apartamento en en bogota chico,moderno loft para inversion actualmente rentando en exclusiva zona del chic es un sexto piso con excelente iluminacin natural y vista hacia el noroccidente que se puede apreciar desde su balcn o desde adentro por sus nales piso a techo cuenta con 1 habitacin 2 baos grandes sala comedor amplia cocina estilo americano completamente dotada con electrodomsticos general electric zona de lavandera independiente con lavadora y secadora el edificio cuenta con dos ascensores rpidos gimnasio y terraza comunal con zona lounge y bbq en el dcimo piso y vigilancia privada 24 horas incluye 2 parqueaderos en linea y un deposito grande arrendado amoblado,0,0,6 piso con,6,0,Chapinero,UPL24,465.283483042819,6,00830702,4.68,-74.055,8890909.09090909,<100,6,0,465.72197802312,47.5770287836197,489.258757351996,1
9ef4ccea78ad4d4eaf43f7ec,Bogotá D.C,1.18e+09,7,2019,180,180,2,3,Apartamento,Venta,apartamento en en bogota chico reservado,cod 18 yg d espectacular apartamento en chico reservado 180 mts mas 30 metros de terraza cubierta totalmente remodelado piso 2 exterior consta de 23 habitaciones buenos closet habitacin principal con bao privado las otras habitaciones comparten bao sala comedor independiente bao social cocina integral con estufa a gas extractor de olores zona de lavandera 1 depsito y 3 parqueaderos independientes el edificio cuenta con vigilancia 247 cuarto de escoltas y parqueaderos de visitantes ubicacin exclusiva con fcil acceso a la 7ma,0,0,remodelado piso 2,2,0,Chapinero,UPL24,874.280097282241,6,"",4.676,-74.042,6555555.55555556,100-200,6,25.4096947351161,149.025177109293,166.881202486687,1042.39972697362,2
ca7365436bcd0e9e727e3305,Bogotá D.C,1.23e+09,7,2019,132,132,3,3,Apartamento,Venta,apartamento en en bogota chapinero alto,en un sector tranquilo encontrars este apartamento para podrs con gran facilidad llegar a la carrera sptima especficamente en una zona donde encontrars variedad de bancos restaurantes supermercados y todo lo que podras llegar a necesitar en tu da a da al momento de ingresar encontrars la sala con una linda chimenea a gas que podrs usar en los das fros luego encontrars la cocina con barra americana y un amplio espacio para ubicar el comedor justo aqu encontrars nales gigantes que permiten la mejor iluminacin y que disfrutes tus comidas con una espectacular vista a las montaas para admirar an ms el paisaje podrs hacer uso del balcn visita nuestra pgina web para mayor informacin cdigo 3627,0,0,"",,0,Chapinero,UPL24,1098.26414348984,4,00820412,4.649,-74.055,9318181.81818182,100-200,4,0,400.500412657742,135.125402018574,959.231378264112,3
155d511da100e23388eae437,Bogotá D.C,1.3e+09,7,2019,172,172,3,4,Apartamento,Venta,apartamento en en bogota el refugio,para en el refugio moderno apartamento de 172 mts y 70 mts de amplia terraza tres alcobas cuatro baos sala comedor y cocina abierta exterior con vista a la ciudad dos garajes independientes depsito planta elctrica y caldera excelente ubicacin y sector de la ciudad,0,0,"",,0,Chapinero,UPL24,1816.29672417787,6,"",4.666,-74.044,7558139.53488372,100-200,6,159.871835256793,247.991899227919,13.3373350292327,1016.88305628307,3
ebd1a0840dd7cf27452b8f93,Bogotá D.C,1.2e+09,7,2019,247,247,3,3,Apartamento,Venta,apartamento en en bogota chico,apartamento duplex para o de 247 mts y 15 mts de balcn en la sala comedor con excelente localizacin en el chico exterior y muy iluminado tres alcobas principal con bao tres baos estudio cocina semi cerrada alcoba y bao de servicio el del canon incluye la administracin,0,0,"",,0,Chapinero,UPL24,1487.66158745513,6,00830311,4.67,-74.044,4858299.5951417,200-300,6,0,56.1586065884442,114.417888654176,1070.80493768614,3
df6d633682b8cfdc30d88096,Bogotá D.C,1.6e+09,6,2019,276,276,3,4,Apartamento,Venta,apartamento en en bogota chico alto,lindo apartamento de 276 mts2 ms 150 mts2 de terraza alcoba principal con bao privado y vestier dos alcobas sala con chimenea estudio bao social saln de tv comedor cocina integral zona de ropas cuarto y bao del servicio piso en madera iluminacin natural buenos espacios vista exterior el edificio cuenta con seguridad privada ascensor planta elctrica gimnasio terraza comunal saln comunal,0,0,servicio piso en,,0,Chapinero,UPL24,1608.53020617748,6,00830317,4.669,-74.043,5797101.44927536,200-300,6,0,204.783808300741,245.933371388569,1148.06822236528,3
fe7809e475156fb6faaa05e2,Bogotá D.C,3.7e+08,7,2019,56,56,1,2,Apartamento,Venta,apartamento en en bogota los rosales,apartamento totalmente remodelado exterior vista a los cerros hall de entrada sala comedor bao social cocina abierta a gas area de ropas una habitacion amplia con bao privado piso en madera un garaje con servidumbre del garaje de otro apartamento no deposito el edificio cuenta con dos ascensores zona verde con juegos infantiles cancha de tenis piscina sauna turco gimnasio salon de juegos zona de bbq vigilancia 24 horas cctv,0,1,privado piso en,,0,Chapinero,UPL24,1471.71720396287,6,00830404,4.663,-74.048,6607142.85714286,<100,6,0,67.7656268178227,280.731838927994,712.897439561976,1
b7b1a10cc72fdfc91cd23022,Bogotá D.C,4.5e+08,7,2019,51,51,1,1,Apartamento,Venta,apartamento en en bogota los rosales,apartamento en rosales 1 alcoba parqueadero doble y deposito vista exterior cerca a la casa de la embajada americana sector exclusivo con alta seguridad buenas vas de acceso por la carrera 5 y carrera 7 avenida circunvalar,0,1,"",,0,Chapinero,UPL24,1340.40601656043,6,"",4.658,-74.05,8823529.41176471,<100,6,156.649792503961,293.563985395388,201.933646915871,861.651671200463,1
bad748462a1087f184703a1a,Bogotá D.C,4.3e+08,6,2019,53,53,1,2,Apartamento,Venta,apartaestudio en en bogota los rosales,apartaestudio de 53 m2 de rea privada ubicado en el barrio los rosales cuenta con dos baos 2 dos garajes 2 ubicacin esquinera interior con excelente iluminacin cod 17,0,0,"",,0,Chapinero,UPL24,1471.37794703559,6,"",4.656,-74.049,8113207.54716981,<100,6,110.581593903114,528.471312243508,39.8329357760077,976.649055558524,1
889f6fd2894acc97e457d5ef,Bogotá D.C,5.5e+08,6,2019,98,98,3,2,Apartamento,Venta,apartamento en en bogota chapinero alto,apartamento ubicado en chapinero tercer piso con ascensor vista interior tres habitaciones dos baos dos parqueaderos en linea cubiertos sala comedor cocina integral pisos en madera para mayor informacin comunicarse con jaqueline ortega al celular x,0,0,3 piso con,3,0,Chapinero,UPL24,846.844122932224,1,00822028,4.634,-74.06,5612244.89795918,<100,1,0,434.68424961401,205.446239287849,1064.76867599175,3
e2272cfc1defe3297809c63f,Bogotá D.C,6.2e+08,6,2019,76,76,2,2,Apartamento,Venta,apartamento en en bogota chapinero alto,hermoso apartamento de 2 alcobas 2 baos dos parqueaderos cubiertos excelente iluminacin e ubicacin terraza gimnasio squash dos salones comunales zona de barbecue planta elctrica con vista espectacular,0,0,"",,0,Chapinero,UPL24,1125.7195694079,4,00820509,4.646,-74.055,8157894.7368421,<100,4,0,570.938924382369,338.914962202285,1280.10384635852,2
4ea1ae8eb5c3d1f564a7a661,Bogotá D.C,3.4e+08,6,2019,64,64,2,2,Apartamento,Venta,apartamento en en bogota chapinero alto,apartamento de 64 m2 en quinto piso 5 sin ascensor ubicado en el sector chapinero cuenta con dos habitaciones 2 dos baos 2 un garaje 1 cocina integral a gas saln comedor altillo y piso en madera laminado excelente vista hay dos apartamentos 2 disponibles con las mismas caractersticas los dos en el quinto piso 5 cod 50,0,1,5 piso 5,5,0,Chapinero,UPL24,777.243396403839,4,00820504,4.647,-74.058,5312500,<100,4,0,228.121742844911,236.816693419561,1132.98485776096,2
23aa7f6cca666380a7b38aa5,Bogotá D.C,3.7e+08,6,2019,69,69,3,2,Apartamento,Venta,apartamento en en bogota chico norte iii,apartamento de 68 m2 ubicado en el barrio chico norte iii cuenta con tres habitaciones 3 dos baos 2 un garaje 1 ubicacin estratgica cobre la calle 100 cercana a sector de oficinas cod 15,0,1,"",,0,Chapinero,UPL24,403.4412310469,5,00831536,4.685,-74.05,5362318.84057971,<100,5,0,207.464566239977,180.417431308197,579.529607625584,3
fcb4fe0b5243956cd3b20026,Bogotá D.C,7.5e+08,6,2019,140,140,3,3,Apartamento,Venta,apartamento en en bogota chico norte iii,apartamento de 170 m2 ubicado en el barrio chico iii sector cuenta con tres habitaciones 3 tres baos 3 dos garajes individuales 2 estudio depsito con pisos en madera cerca de la estacin de transmilenio calle 100 posibilidad de amoblado cod 29,0,0,"",,0,Chapinero,UPL24,187.698405727201,6,00831509,4.684,-74.056,5357142.85714286,100-200,6,0,769.328234710469,95.7033632872409,758.624407715092,3
2ef35662fecd4077d049055c,Bogotá D.C,6.2e+08,6,2019,110,110,3,3,Apartamento,Venta,apartamento en en bogota chico norte iii,hermoso apartamento exterior ubicado en sitio estratgico del chico a dos cuadras del parque de la 93 consta de tres alcobas tres baos sala con chimenea comedor cocina integral rea de ropas depsito parqueadero pisos en madera sector tranquilo del norte de la ciudad a corta distancia del museo del chico world trade center restaurantes y de ms excelentes vas de acceso como la calle 94 calle 92 nqs carrera 15 entre otras,0,1,"",,0,Chapinero,UPL24,592.851968452063,6,00831535,4.681,-74.052,5636363.63636364,100-200,6,0,222.106529056226,123.637261095879,204.040807789968,3
86542fa07dc653c9e6f8bc79,Bogotá D.C,3e+08,7,2019,68,68,2,2,Apartamento,Venta,apartamento en en bogota chapinero alto,apartamento chapinero alto hermoso acogedor situado en una zona privilegiada a una cuadra de la carrera sptima muy cercano al hospital militar excelente ubicacin y transporte ideal para desplazarse de la manera ms rpida a cualquier punto de la ciudad,0,0,"",,0,Chapinero,UPL24,502.843629131253,0,"",4.635,-74.063,4411764.70588235,<100,0,110.581525063426,93.946359650051,336.806387106119,1003.99038033591,2
0a748083741901b3e7b63ed3,Bogotá D.C,4.2e+08,5,2019,75,75,1,2,Apartamento,Venta,apartamento en en bogota chapinero alto,o apartamento para de 75 m2 con balcn en chapinero alto una alcoba con bao sala comedor con chimenea y vista a jardines arborizados interiores cocina abierta a gas y bao social nales de piso a techo muy iluminado edificio con moderno lobby dos ascensores parqueadero de visitantes saln comunal lavandera comunal saln de reuniones caldera cmaras de seguridad y planta elctrica estrato 4,0,1,de piso a,,0,Chapinero,UPL24,773.463899343491,4,00820735,4.639,-74.06,5600000,<100,4,0,331.758778598564,72.2746233347739,1541.59685617176,1
7cbe503f32ded126c81aa5af,Bogotá D.C,6.8e+08,5,2019,89,89,2,3,Apartamento,Venta,apartamento en en bogota chico norte iii,traemos para ti este acogedor apartamento en octavo piso exterior ubicado en edificio de 6 aos de construido sector residencial con numerosos sitios de inters parques cercanos supermercados y bancos vas de acceso principales como la auto norte la av 19 la calle 92 contacto bertha c ruiz x,0,0,8 piso exterior,8,0,Chapinero,UPL24,235.710779295696,6,00831512,4.682,-74.056,7640449.43820225,<100,6,0,666.681723917868,152.358758686085,646.763681487184,2
1d6f440cc0cf0acc25e13483,Bogotá D.C,8.6e+08,5,2019,146,146,4,4,Apartamento,Venta,apartamento en en bogota los rosales,apartamento en o rosales 146 m2 excelente ubicacin rodeado del bosque de los cerros orientales contiguo al metropolitan club en el costado oriental de la av circunvalar ubicado en un sexto piso cuenta con hall de acceso una amplia sala comedor que tiene chimenea cocina integral y zona de lavandera tiene bao social 4 habitaciones de la cuales 2 tienen bao privado y un bao para las otras alcobas garaje doble en lnea y deposito estrato 6,0,1,6 piso cuenta,6,0,Chapinero,UPL24,1580.78262537251,6,00830413,4.656,-74.048,5890410.95890411,100-200,6,0,607.5349285567,72.8552319892557,1086.56569925299,4
f1661fe5a3d4e539dd19d548,Bogotá D.C,1.415e+09,6,2019,142,142,2,3,Apartamento,Venta,apartamento en en bogota rosales,o y moderno apartamento para o en rosales de 142 m2 dos alcobas cada una con bao sala comedor y cocina en un mismo ambiente bao social y zona de lavandera espectacular vista exterior edificio con gimnasio y teatrino,0,0,"",,0,Chapinero,UPL24,1457.09758292388,6,00830409,4.657,-74.049,9964788.73239437,100-200,6,0,450.549399595478,89.921250447051,967.929136107039,2
78d321c1b0b757e14e861932,Bogotá D.C,4.5e+08,6,2019,75,75,2,2,Apartamento,Venta,apartamento en en bogota chapinero alto,hermoso y muy iluminado apartamento para o de 75 m2 con balcn sala comedor estudio dos alcobas cada una con bao y principal con walk in closet dos garajes depsito parqueadero de visitantes estrato 4 el canon incluye la administracin,0,1,"",,0,Chapinero,UPL24,663.687029727491,4,00820817,4.636,-74.061,6e+06,<100,4,0,300.331642472731,172.937051344913,1193.23746931812,2
57a4ff655acd36ad2baf0c1b,Bogotá D.C,4.6e+08,6,2019,60,60,1,1,Apartamento,Venta,apartamento en en bogota chico,hermoso apartamento exterior para o en chico norte de 60 m2 una alcoba un bao sala comedor cocina abierta un garaje y depsito el edificio cuenta con terraza bbq y parqueaderos de visitantes excelente localizacin y fcil acceso,0,1,"",,0,Chapinero,UPL24,415.746818021621,6,00830705,4.678,-74.056,7666666.66666667,<100,6,0,462.173998743701,73.2663215107558,632.95513810687,1
12f2d4b186d0f2133aefc2e9,Bogotá D.C,3.6e+08,7,2019,55,,1,2,Casa,Venta,apartamento en en bogota chico cod vbcyf21506,apartamento en en chico con una alcoba dos banos sala comedor chimenea cocina integral tipo americano excelente distribucion pisos en madera laminada y ceramica remodelado deposito alarma garaje cubierto seguridad 24 horas vista exterior vias de acceso calle 100 carrera 19 transporte publico cercano,1,1,"",,0,Chapinero,UPL24,490.724287248074,0,00830156,4.682,-74.049,6545454.54545455,<100,0,0,21.5074215452961,160.84645599932,299.493976880966,1
587bdb80aff525221c68d1dd,Bogotá D.C,3.7e+08,7,2019,56,,1,2,Casa,Venta,apartamento en en bogota los rosales cod vbcbr2081,apartamento totalmente remodelado exterior vista a los cerros hall de entrada sala comedor bano social cocina abierta a gas area de ropas una habitacion amplia con bano privado piso en madera un garaje con servidumbre del garaje de otro apartamento no deposito el edificio cuenta con dos ascensores zona verde con juegos infantiles cancha de tenis piscina sauna turco gimnasio salon de juegos zona de bbq vigilancia 24 horas cctv,1,1,privado piso en,,0,Chapinero,UPL24,1471.71720396287,6,00830404,4.663,-74.048,6607142.85714286,<100,6,0,67.7656268178227,280.731838927994,712.897439561976,1
2dfd62e58bd8b2bea98f28e0,Bogotá D.C,6.5e+08,7,2019,100,,2,2,Casa,Venta,apartamento en en bogota chico norte cod vbluqX,en este espectacular apartamento en ubicado en un exclusivo sector de la ciudad cuenta con dos habitaciones la principal con bano privado una amplia sala comedor en la cual destaca una chimenea y una escalera en caracol que dirige a una terraza de mas de cincuenta metros cuadrados su bano cuenta con un jacuzzi donde podras tener momentos especiales de calidad de vida todos los espacios se ven banados por la luz natural que ingresa por los amplios nales disfruta en este hogar esparcimiento calidad de vida y amplitud,1,0,"",,0,Chapinero,UPL24,552.813518367955,6,00830704,4.679,-74.055,6500000,100-200,6,0,414.398581705548,147.167767926669,497.313328372635,2
e34af5772cedcf95d78b4c82,Bogotá D.C,6.7e+08,7,2019,98,,2,2,Casa,Venta,apartamento en en bogota chico reservado cod vbcbr2666,apartamento exterior dos alcobas dos banos balcon en la alcoba principal sala comedor chimenea cocina abierta lavanderia separada dos garajes deposito y porteria 24 horas,1,0,"",,0,Chapinero,UPL24,383.193961321215,6,00830126,4.68,-74.044,6836734.69387755,<100,6,0,503.26018942162,80.2956791533443,730.483210920189,2
d4700caa55001ec7c235901f,Bogotá D.C,7.5e+08,7,2019,142,,2,3,Apartamento,Venta,apartamento en rosales 142 m2,lindo apartamento de 142 m2 exterior en rosales de 2 alcobas estudio dos banos dos garajes cocina integral balcon con vista hacia la sabana cerca al colegio nueva granada,0,0,"",,0,Chapinero,UPL24,1378.30201890423,6,00830431,4.6609997749,-74.0490036011,5281690.14084507,100-200,6,0,134.620351373647,32.0556875341038,788.007881394042,2
2a0566c745a0989219ae8e66,Bogotá D.C,1.55e+09,7,2019,287,,,5,Apartamento,Venta,apartamento en en chico norte av0025,luminoso apartamento penthouse duplex con terraza con grandes espacios su habitacion principal con bano y jacuzzi cocina cerrada que comunica con el comedor el estudio y sala cuentan con chimenea tres garajes independientes se encuentra cerca de la autopista norte zonas comerciales restaurantes y bancos facilidad de transporte publico,0,0,"",,1,Chapinero,UPL24,250.792141644164,6,"",4.6810002327,-74.0569992065,5400696.8641115,200-300,6,65.1188905813581,713.60556650393,76.4591996068965,722.408716425836,4
179f6952a6050cd91ddbcfa4,Bogotá D.C,5.8e+08,7,2019,79,,3,2,Apartamento,Venta,hermoso apartamento en en chico,exclusivo apartamento de 79 metros cuadrados en en chico el inmueble tiene una maravillosa distribucion arquitectonica tiene tres habitaciones sala comedor zona de ropa bano social y bano en la habitacion principal mayores informes llamar al x96 o al x23,0,0,"",,0,Chapinero,UPL24,358.669855006088,6,00830144,4.6810002327,-74.0469970703,7341772.15189873,<100,6,0,269.732838777251,59.8981253022871,419.093376382329,3
a74f039db8c44a18436029ea,Bogotá D.C,5.62e+08,7,2019,138,,,3,Apartamento,Venta,subastamos apartamento en chico bogota,se vende hermoso apartamento de 138 metros cuadrados estrategicamente ubicado en el sector de chico de la ciudad de bogota el del inmueble es de x s mayores informes llamar al x96 o al x23,0,0,"",,0,Chapinero,UPL24,358.669855006088,6,00830144,4.6810002327,-74.0469970703,4072463.76811594,100-200,6,0,269.732838777251,59.8981253022871,419.093376382329,5
158b1a29286ada8dee173626,Bogotá D.C,5.1e+08,7,2019,65,,1,2,Apartamento,Venta,de apartamento en chica norte ii chapinero bogota X,x lindo apartamento en de 60 m en chico acabados modernos muy iluminado apartamento de 1 alcoba 2 banos cocina abierta zona de lavanderia independiente sala comedor y 2 parqueaderos estrato 6 el conjunto cuenta con zonas humedas jacuzzi sauna turco sala de masajes salon comunal terraza con bbq gimnasio vigilancia 24 horas ubicacion estrategica cerca de la autopista norte calle 100 avenida 19 y nqs zona residencial tranquila con bastante comercio cercano tiendas restaurantes cafeterias iglesias bancos entre otros zonas verdes y parques alrededor y con bastante transporte publico cercano,0,0,"",,0,Chapinero,UPL24,249.923869306287,6,00831510,4.6836317,-74.0554755,7846153.84615385,<100,6,0,698.860846767086,66.3199457482462,687.600383495387,1
